chemicalComposition,h2energy,ch4energy,h2senergy,n2energy,h2oenergy,hbind,nbind,obind,sbind,cbind
Cd6Mn6,0.579831324143953,5.042287117966339,-0.1246534445034512,0.1042873565875197,0.9565137491280212,0.579831324143953,0.1042873565875197,-0.20314889915988477,-1.2843160927913573,2.722961821390527
Cd6Mo6,-0.6520467993604768,-0.667828313554196,-3.3953772939147484,-0.9946986676168308,-2.435012317882979,-0.6520467993604768,-0.9946986676168308,-1.1309187191620254,-2.0912836951937948,1.9403588838877113
Cd6Nb6,-0.7326810686599572,-1.0030235822513305,-4.01779878761397,-1.4695565000129136,-3.400169898983336,-0.7326810686599572,-1.4695565000129136,-1.9348077616634218,-2.552436650294055,1.9277006923884983
Cd6Pb6,0.6613563580404218,7.7951577875511475,0.7546772547849514,1.7214705120841245,2.0946083821198727,0.6613563580404218,1.7214705120841245,0.771895666039029,-0.5680354612958922,5.14973235538946
Cd6Pd6,-0.0091910530563552,4.203932680761795,-0.6108842750089707,2.3877035582863755,1.451947877523594,-0.0091910530563552,2.3877035582863755,1.4703299836363044,-0.5925021688962603,4.240696892987216
Cd6Pt6,-0.2506792955600474,2.26287473604782,-1.3170338364160443,1.7933296542851167,0.9203426086186256,-0.2506792955600474,1.7933296542851167,1.4217011997387203,-0.8156752452959495,3.2655919182880098
Cd6Re6,-0.6615913283557973,-0.9313658044328575,-3.0968730390030714,-0.819715727613584,-1.528047913971136,-0.6615913283557973,-0.819715727613584,-0.20486525725954152,-1.773690382291477,1.7149995089903314
Cd6Rh6,-0.4932215709586387,-0.2766588203475066,-2.605931918113015,0.1668138104851095,-0.2725550713786333,-0.4932215709586387,0.1668138104851095,0.7138880705386441,-1.6194887761957375,1.6962274634870482
Cd6Sc6,-0.7526811636589343,-1.3954585410455138,-4.457369169513072,-1.6617333611156937,-4.477202730881004,-0.7526811636589343,-1.6617333611156937,-2.971840403563135,-2.9520068421952033,1.6152661135902235
Cd6Sn6,0.5711483075438366,6.917457730164756,0.4961512845931111,1.4016143004864716,1.5626705902267304,0.5711483075438366,1.4016143004864716,0.42037397513905717,-0.6461453304945621,4.6328644999894095
Cd6Ta6,-0.8513863769576062,-1.865406079438685,-4.471928212407761,-1.9195814957147377,-3.992518867775402,-0.8513863769576062,-1.9195814957147377,-2.28974611386019,-2.7691554584925484,1.5401394283917398
Cd6Ti6,-0.7743505410571458,-1.2748729262374354,-4.364849103907432,-2.005878862213649,-4.288039530676656,-0.7743505410571458,-2.005878862213649,-2.739338448562364,-2.8161480217931407,1.822529237991148
Cd6Tl6,0.7361237169434673,7.911309443564392,1.0872742445918675,2.2319138957882387,2.4765643733243223,0.7361237169434673,2.2319138957882387,1.0043169394373876,-0.3849731892950672,4.966814575790522
Cd6W6,-0.818570536458509,-1.6063613242430392,-3.961479114312056,-1.387050631814418,-3.0998460185784324,-0.818570536458509,-1.387050631814418,-1.4627049456614145,-2.324338041395038,1.6679208215909966
Cd6Zn6,0.5824954546415313,5.946072551852126,0.2267447065843271,0.83845770427979,1.2998789636166066,0.5824954546415313,0.83845770427979,0.134888054333544,-0.9382462026987355,3.6160907332860006
Cd6Zr6,-0.7891495881585513,-1.1661831756454148,-4.461750882512092,-1.912856066113818,-4.31649991687857,-0.7891495881585513,-1.912856066113818,-2.7382007405614672,-2.8834517061949896,1.9904151769887903
Cd9Cr3,-0.248391090258309,1.243932222355511,-2.3000875282103834,-0.8433618759136152,-1.7312785832783677,-0.248391090258309,-0.8433618759136152,-1.2344964027617498,-1.8033053476937655,2.237496583388747
Cd9Cu3,0.4914009933427508,6.888852579360105,0.3011576371919773,1.7399395586853643,1.832630239825335,0.4914009933427508,1.7399395586853643,0.8498282531398333,-0.6816443494935243,4.923248605989102
Cd9Fe3,0.1128394863417554,3.940330018654208,-0.9908962848111288,0.8600559238857386,0.2284383430213665,0.1128394863417554,0.8600559238857386,0.002759370337855699,-1.2165752574946396,3.488972073287186
Cd9Ga3,0.7090460769441336,7.073196643269625,0.9007064658964055,2.17478631648737,2.33671595552903,0.7090460769441336,2.17478631648737,0.9186238016407628,-0.5173856879918617,4.237012335493091
Cd9Hf3,-0.3676385853604813,1.7308229287456245,-3.200228405517805,-0.7128487318132102,-2.727733065383404,-0.3676385853604813,-0.7128487318132102,-1.9924558946624416,-2.4649512347968425,3.2013772701875496
Cd9In3,0.7558789094410088,7.412487633454589,0.988322359988274,1.599063095085512,2.340688409518293,0.7558789094410088,1.599063095085512,0.8289305906362756,-0.5234354588937435,4.388971995690554
Cd9Ir3,-0.5294110788590558,0.9757166861537598,-1.8560337987127011,1.4252536459844125,0.0712868867175302,-0.5294110788590558,1.4252536459844125,1.1301090444356419,-0.7972116409945895,3.093361001589983
Cd9La3,-0.0010255970582591,3.7791320935585873,-1.8058355982083183,0.2716438980878592,-1.3092619929794864,-0.0010255970582591,0.2716438980878592,-1.3072107988629682,-1.8037844040918,3.7832344817916237
Cd9Mn3,0.2023007204416274,4.54166405065655,-0.7763342508131927,0.9339219056873844,0.3984799680200694,0.2023007204416274,0.9339219056873844,-0.006121472863185373,-1.1809356916964475,3.7324611688900404
Cd9Mo3,-0.4066235187592326,0.3832924779609357,-2.720247486011317,-1.0430353372157697,-2.185363245478697,-0.4066235187592326,-1.0430353372157697,-1.3721162079602318,-1.9070004484928518,2.0097865529978662
Cd9Nb3,-0.3962951658567988,0.840357875059567,-3.112948436109832,-1.1160549089127016,-2.626901690777345,-0.3962951658567988,-1.1160549089127016,-1.8343113590637472,-2.3203581043962345,2.4255385384867623
Cd9Ni3,0.0988853526405648,6.190016621652035,-0.0357780717112063,1.688097382486376,1.4792734131204952,0.0988853526405648,1.688097382486376,1.2815027078393655,-0.2335487769923359,5.794475211089775
Cd9Os3,-0.757736902759433,-0.8173339151497885,-2.668903686213412,3.226253236987759,-1.1793741664824893,-0.757736902759433,3.226253236987759,0.33609963903637663,-1.1534298806945462,2.2136136958879433
Cd9Pb3,0.6501279886406621,7.03889900695242,0.7901030750855398,2.115323456184342,2.110734936619224,0.6501279886406621,2.115323456184342,0.8104789593378996,-0.5101529021957845,4.438387052389771
Cd9Pd3,0.3924137340409572,7.184481815454205,0.3873540492878646,2.5706237867871096,1.931145789620018,0.3924137340409572,2.5706237867871096,1.1463183215381036,-0.3974734187940498,5.614826879290376
Cd9Pt3,0.6438431113429317,8.373216289762354,0.9426694130944496,2.665103208286382,2.393544345724763,0.6438431113429317,2.665103208286382,1.1058581230388995,-0.3450168095914138,5.797843844390627
Cd9Re3,-0.7768923564571821,-1.3718450466357126,-3.211114183706627,-1.21260729351161,-2.570339836174867,-0.7768923564571821,-1.21260729351161,-1.0165551232605026,-1.6573294707922628,1.735724379193016
Cd9Rh3,-0.121809446859487,3.4615639513514225,-0.4906204346133336,2.280680369187394,1.058254936417029,-0.121809446859487,2.280680369187394,1.301873830136003,-0.2470015408943596,3.9488017387893706
Cd9Ru3,-0.4270342335575776,1.138406203260388,-1.8318328103067645,0.5445415605881863,-0.1051185283741915,-0.4270342335575776,0.5445415605881863,0.7489499387409637,-0.9777643431916093,2.8465431374906984
Cd9Sc3,-0.0961502003583234,3.61211487815774,-2.069483295011992,0.1770175351866783,-1.5431140407800967,-0.0961502003583234,0.1770175351866783,-1.3508136400634498,-1.8771828942953452,3.9967156795910337
Cd9Ta3,-0.481345570557977,0.4228381023577867,-3.5447064296075723,-1.349076601311026,-3.1090831948769164,-0.481345570557977,-1.349076601311026,-2.1463920537609624,-2.5820152884916183,2.3482203845896947
Cd9Tc3,-0.4756434251603139,0.270002235146535,-2.288044314014656,-0.3808678078148659,-0.9245867683840744,-0.4756434251603139,-0.3808678078148659,0.026700081936553377,-1.336757463694028,2.1725759357877905
Cd9Ti3,-0.2204783329570716,2.3012693186620936,-2.595196754909807,-0.6573994146147015,-2.135137289375166,-0.2204783329570716,-0.6573994146147015,-1.6941806234610226,-2.154240088995664,3.18318265049038
Cd9Tl3,0.7074218294447121,7.408772327170595,0.8010457248948342,1.802432950686125,2.195678400626889,0.7074218294447121,1.802432950686125,0.7808347417374648,-0.61379793399459,4.579085009391747
Cd9V3,-0.2440442077558771,1.5651436968629469,-2.5811823481070637,-0.9909614561129274,-2.17057957267582,-0.2440442077558771,-0.9909614561129274,-1.682491157164066,-2.0930939325953095,2.5413205278864552
Cd9W3,-0.6197230767565713,-0.7007787143364794,-3.531879935808206,-1.410790659412669,-3.110742681276065,-0.6197230767565713,-1.410790659412669,-1.8712965277629223,-2.2924337822950633,1.778113592689806
Cd9Y3,-0.0996884966579898,3.6728385775578554,-2.067105020208942,0.4174790920860687,-1.416631174875988,-0.0996884966579898,0.4174790920860687,-1.2172541815600084,-1.8677280268929621,4.071592564189815
Cd9Zn3,0.5908048588471786,6.43680237628098,0.4101133787063418,1.204404013687963,1.5869715805364422,0.5908048588471786,1.204404013687963,0.405361862842085,-0.7714963389880154,4.0735829408922655
Cd9Zr3,-0.3179024342561831,1.98362144696614,-2.9315984403054927,-0.5850791755128739,-2.4013568700739825,-0.3179024342561831,-0.5850791755128739,-1.7655520015616162,-2.2957935717931264,3.2552311839908725
Co12,-0.4487178968547312,0.31212790647362,-2.781272959806188,-0.4069891036142508,-1.1504679215742044,-0.4487178968547312,-0.4069891036142508,-0.25303212786474205,-1.8838371660967255,2.1069994938925447
Co3Ni9,-0.3012198151545533,1.2572240307719085,-2.3681350359019007,0.1521146289869648,-0.5531700184675401,-0.3012198151545533,0.1521146289869648,0.04926961184156653,-1.765695405592794,2.4621032913901217
Co3Os9,-0.2617155524557972,0.5719981194644106,-3.0099099457055445,-0.8093057405149011,-0.9652286025758484,-0.2617155524557972,-0.8093057405149011,-0.441797497664254,-2.48647884079395,1.6188603292875994
Co3Pd9,-0.2043123219545748,1.8447764489766316,-1.814178336402506,0.7340515699888783,0.331153153730952,-0.2043123219545748,0.7340515699888783,0.7397777976401017,-1.4055536924933563,2.6620257367949307
Co3Re9,-0.6620280709603037,-1.216435934852484,-4.065849601514742,-1.3130853284183104,-2.668696607384959,-0.6620280709603037,-1.3130853284183104,-1.3446404654643516,-2.7417934595941347,1.4316763489887308
Co6Cu6,-0.3274339017579848,1.104539731562113,-2.425210097104241,0.0013771681897196,-0.7526626598720441,-0.3274339017579848,0.0013771681897196,-0.09779485635607443,-1.7703422935882713,2.4142753385940523
Co6In6,-0.2371152370605784,1.3845851443485344,-1.9047536045162587,0.3007051117801893,-0.2549667211879978,-0.2371152370605784,0.3007051117801893,0.21926375293315903,-1.4305231303951018,2.3330460925908483
Co6Ir6,-0.2903481870589246,0.6551272637526608,-2.5109505828130523,-0.2160375712137465,-0.2902953970861972,-0.2903481870589246,-0.2160375712137465,0.290400977031652,-1.930254208695203,1.8165200119883593
Co6La6,-0.6657599762538382,-1.5371491693211965,-4.122639487699303,-1.5451531259113835,-3.3306008667660763,-0.6657599762538382,-1.5451531259113835,-1.9990809142583998,-2.7911195351916263,1.1258907356941563
Co6Ni6,-0.3152359908626465,1.228813577357073,-2.4076990274169248,0.0540008551815844,-0.6738025728792536,-0.3152359908626465,0.0540008551815844,-0.04333059115396065,-1.7772270456916317,2.489757540807659
Co6Os6,-0.3730498411595988,0.1243014654475018,-3.154270010918367,-0.7661680779146991,-1.126280946884549,-0.3730498411595988,-0.7661680779146991,-0.3801812645653513,-2.4081703285991694,1.6165008300858972
Co6Pd6,-0.2472205925577952,1.5135857437572895,-2.173701126410265,0.3155330030840559,-0.3362547438829324,-0.2472205925577952,0.3155330030840559,0.15818644123265796,-1.6792599412946745,2.50246811398847
Co6Pt6,-0.2265422538611972,1.677413784841633,-2.005000206719956,0.5018565593836684,-0.0273199573877036,-0.2265422538611972,0.5018565593836684,0.4257645503346908,-1.5519156989975618,2.583582800286422
Co6Re6,-0.5378762682584863,-0.5990512689448906,-3.670729287512472,-1.2264551668140484,-1.997314487382141,-0.5378762682584863,-1.2264551668140484,-0.9215619508651682,-2.5949767509954995,1.5524538040890548
Co6Rh6,-0.3271718561581735,0.6322843956596671,-2.482170734712668,-0.117950464513342,-0.5652404440789951,-0.3271718561581735,-0.117950464513342,0.08910326823735193,-1.8278270223963209,1.9409718202923611
Co6Ru6,-0.4108924406600351,0.0718483937754399,-3.121022733901441,-0.6489607563144091,-1.185359446370171,-0.4108924406600351,-0.6489607563144091,-0.3635745650501009,-2.2992378525813706,1.7154181564155804
Co6Ti6,-0.6703603328560064,-1.580616906233331,-4.163140639406151,-1.80726882181807,-3.875865161871957,-0.6703603328560064,-1.80726882181807,-2.535144496159944,-2.8224199736941387,1.1008244251906945
Co6Tl6,-0.3015377800611247,1.2723308391442745,-1.9769165616143027,0.2084450508828013,0.7691722149155567,-0.3015377800611247,0.2084450508828013,1.3722477750378062,-1.3738410014920532,2.4784819593887732
Co6V6,-0.7558862565628885,-1.4694222119641154,-4.312548279920407,-1.765807244411917,-3.643069187792321,-0.7558862565628885,-1.765807244411917,-2.131296674666544,-2.8007757667946303,1.5541228142874388
Co6W6,-0.6961881538581736,-1.2127693375358604,-4.171594536111911,-1.3550979364172235,-3.000244870674692,-0.6961881538581736,-1.3550979364172235,-1.6078685629583447,-2.779218228395564,1.571983277896834
Co6Y6,-0.7642674988591978,-2.2900959162533354,-4.532017206614796,-1.990967704115974,-3.907676085886237,-0.7642674988591978,-1.990967704115974,-2.3791410881678416,-3.0034822088964006,0.7669740791834556
Co6Zn6,-0.2861415791548722,1.1876271069787665,-2.07517754929529,0.0745212318852281,-0.4666095177691431,-0.2861415791548722,0.0745212318852281,0.1056736405406013,-1.5028943909855457,2.3321934235982553
Co9Cu3,-0.3832111160581632,0.6737288301529816,-2.6972583563164108,-0.22564468631208,-1.0269717769789397,-0.3832111160581632,-0.22564468631208,-0.2605495448626133,-1.9308361242000842,2.2065732943856347
Co9Fe3,0.3253775374405734,3.740202671252632,-0.6344060675090759,-0.0467381369107897,1.020595605417725,0.3253775374405734,-0.0467381369107897,0.36984053053657817,-1.2851611423902227,2.4386925214903385
Co9Hf3,-0.6377591901609492,-1.6203070224572684,-4.0732196689185685,-0.7547095002173592,-2.524816687482712,-0.6377591901609492,-0.7547095002173592,-1.2492983071608137,-2.79770128859667,0.9307297381865283
Co9Hg3,-0.3066649490565112,0.9030592984646546,-2.325991813106043,-0.1231017155096196,-0.8141471898726422,-0.3066649490565112,-0.1231017155096196,-0.20081729175961982,-1.7126619149930207,2.1297190946906994
Co9In3,-0.4410148983579063,0.1348453322581235,-2.66732828330521,-0.2738825786091183,-0.9743166608769798,-0.4410148983579063,-0.2738825786091183,-0.09228686416116716,-1.7852984865893973,1.8989049256897488
Co9Ir3,-0.2723146586567679,0.980464528745074,-2.3164485087162348,-0.1591504044135945,-0.4444416278876133,-0.2723146586567679,-0.1591504044135945,0.10018768942592249,-1.7718191914026988,2.069723163372146
Co9Nb3,-0.5683234937596069,-0.957376213648672,-3.5810415185095508,-0.6763318710090971,-2.249825244982389,-0.5683234937596069,-0.6763318710090971,-1.1131782574631752,-2.444394530990337,1.3159177613897555
Co9Ni3,-0.3427804419615938,0.9677463358613068,-2.509956686908368,0.0053628194855264,-0.870844285274984,-0.3427804419615938,0.0053628194855264,-0.18528340135179644,-1.8243958029851801,2.338868103707682
Co9Os3,-0.4306489937580124,0.0249253554585493,-3.023734417407354,-0.7266960608121735,-1.3432545897759385,-0.4306489937580124,-0.7266960608121735,-0.48195660225991366,-2.1624364298913292,1.747521330490599
Co9Pd3,-0.3373044231547908,0.994719892173748,-2.484517716596997,-0.0419834918084234,-0.8853787017670811,-0.3373044231547908,-0.0419834918084234,-0.2107698554574995,-1.8099088702874155,2.3439375847929114
Co9Pt3,-0.3056619374610534,1.3431739080489251,-2.258107573817938,0.2048547808863077,-0.6229859937831179,-0.3056619374610534,0.2048547808863077,-0.011662118861011095,-1.646783698895831,2.5658216578931388
Co9Re3,-0.466742853553086,-0.0432116775181157,-3.349608562593744,-0.8718742361106706,-1.769949769363052,-0.466742853553086,-0.8718742361106706,-0.83646406225688,-2.416122855487572,1.8237597366942282
Co9Rh3,-0.2855593915582801,1.1068242633565433,-2.277414050707989,-0.0134599749089829,-0.6123291994755391,-0.2855593915582801,-0.0134599749089829,-0.04121041635897893,-1.706295267591429,2.249061829589664
Co9Ru3,-0.3727363660572962,0.4642591346720337,-2.700242764802056,-0.4865059374151315,-1.0289407926703689,-0.3727363660572962,-0.4865059374151315,-0.28346806055577645,-1.9547700326874637,1.9552045989012186
Co9Sc3,-0.6379649082582262,-1.7771407858443808,-4.211360300008778,-1.4120023823143129,-2.4851416735783687,-0.6379649082582262,-1.4120023823143129,-1.2092118570619164,-2.9354304834923255,0.7747188471885238
Co9Ta3,-0.5856761932581946,-0.917908006142966,-3.636465937210119,-0.691033637509463,-2.3676905378762285,-0.5856761932581946,-0.691033637509463,-1.1963381513598392,-2.46511355069373,1.4247967668898127
Co9Tc3,-0.4409808841582787,0.0967922526552911,-3.109996817414753,-0.7683687986154837,-1.6020703613850171,-0.4409808841582787,-0.7683687986154837,-0.7201085930684598,-2.2280350490981955,1.8607157892884059
Co9Ti3,-0.5997914183598994,-1.1776012086546643,-3.529309956616885,-0.6435618817140494,-2.373713913681172,-0.5997914183598994,-0.6435618817140494,-1.1741310769613733,-2.329727119897086,1.221564464784933
Co9V3,-0.5055949953593597,-0.3363567866462063,-3.320020128308784,-0.6412378934128355,-2.07062794188289,-0.5055949953593597,-0.6412378934128355,-1.0594379511641705,-2.3088301375900646,1.6860231947912325
Co9W3,-0.5425541772628719,-0.1454373638615607,-3.6174605545219274,-0.7830520614170382,-2.1473426835892724,-0.5425541772628719,-0.7830520614170382,-1.0622343290635285,-2.5323521999961836,2.024779345189927
Co9Zr3,-0.6151398633582801,-1.6162865404465947,-4.14236039391642,-0.7594695876196056,-2.4465491282845733,-0.6151398633582801,-0.7594695876196056,-1.216269401568013,-2.9120806671998603,0.8442729129865256
Cr12,-0.8785783046577933,-2.536640033641447,-4.9056725009085085,-2.316238436915228,-4.258008230977907,-0.8785783046577933,-2.316238436915228,-2.5008516216623207,-3.148515891592922,0.977673184989726
Cr3Cu9,-0.4180159726592762,0.4608611130762483,-3.034972446801362,-1.0988049323077576,-2.1391841662644997,-0.4180159726592762,-1.0988049323077576,-1.3031522209459472,-2.1989405014828094,2.132925003713353
Cr3Hf9,-1.0657992924561484,-3.50487372563191,-5.529525993706443,-2.8987653206113464,-5.8696213523745655,-1.0657992924561484,-2.8987653206113464,-3.738022767462269,-3.3979274087941462,0.7583234441926834
Cr3Hg9,-0.1804063048575415,2.393763261458957,-1.7098852654106622,-0.6010069509120513,-1.339414111078554,-0.1804063048575415,-0.6010069509120513,-0.978601501363471,-1.3490726556955792,3.115388480889123
Cr3In9,-0.0966771488592428,2.458790577352488,-1.2106838569142155,0.1301213000861025,0.5157704201172919,-0.0966771488592428,0.1301213000861025,0.7091247178357776,-1.0173295591957299,2.8454991727894594
Cr3Ir9,-0.3149695913589028,0.7472854182534547,-2.706941527410777,-0.3677656625131931,-0.8399837187808998,-0.3149695913589028,-0.3677656625131931,-0.21004453606309426,-2.0770023446929713,2.007163783689066
Cr3La9,-0.7116176887566041,-1.8302601279345936,-4.233028996904864,-2.5775852752103674,-4.340061029672256,-0.7116176887566041,-2.5775852752103674,-2.916825652159048,-2.8097936193916553,1.016210627091823
Cr3Mo9,-0.8125506980568105,-2.51210039953628,-4.87872670020613,-2.356514550412612,-4.0912472106739415,-0.8125506980568105,-2.356514550412612,-2.4661458145603206,-3.253625304092509,0.738102392690962
Cr3Nb9,0.1918173987405964,1.304564491952192,-3.494487956811895,-2.5015909550147626,-2.583101430782449,0.1918173987405964,-2.5015909550147626,-2.966736228263642,-3.878122754293088,0.5372948969898064
Cr3Os9,-0.4492223958577312,-0.4788905593403569,-3.297015760408499,-1.0282322083130566,-1.748129776877363,-0.4492223958577312,-1.0282322083130566,-0.8496849851619005,-2.3985709686930363,1.317999024090568
Cr3Pb9,-0.1826358695606984,1.9447675364473296,-2.057058985215804,-0.8270838900152739,-1.57898190998651,-0.1826358695606984,-0.8270838900152739,-1.213710170865113,-1.6917872460944072,2.675311014690123
Cr3Pd9,-0.225745368460565,1.4033102498443668,-2.4876994075183347,-0.533503943015603,-1.369731402284856,-0.225745368460565,-0.533503943015603,-0.9182406653637258,-2.0362086705972047,2.306291723686627
Cr3Pt9,-0.2013498185615105,1.438520692238967,-2.3289706434205755,-0.1509676692166977,-1.0123335490881118,-0.2013498185615105,-0.1509676692166977,-0.6096339119650909,-1.9262710062975545,2.243919966485009
Cr3Re9,-0.6771724306554177,-1.3925159021299578,-4.02871762750317,-1.5390377755120426,-2.873873979371752,-0.6771724306554177,-1.5390377755120426,-1.5195291180609165,-2.6743727661923344,1.3161738204917128
Cr3Rh9,-0.4214436547581215,0.2731584834556315,-3.048696916610311,-0.6179593709148321,-1.4266444198784711,-0.4214436547581215,-0.6179593709148321,-0.5837571103622281,-2.205809607094068,1.9589331024881176
Cr3Ru9,-0.510914140558242,-0.6057622760407639,-3.5112689450087373,-1.0890552295113594,-2.086542655679409,-0.510914140558242,-1.0890552295113594,-1.064714374562925,-2.4894406638922533,1.4378942861922042
Cr3Sc9,-1.0741549560579813,-1.8207512461439137,-5.42567211451194,-2.527197955712836,-5.75810556387853,-1.0741549560579813,-2.527197955712836,-3.6097956517625676,-3.2773622023959774,2.4758685780880114
Cr3Ta9,-1.124859152157086,-3.719776990535024,-5.685563007906126,-2.820448100710564,-5.3599242410729175,-1.124859152157086,-2.820448100710564,-3.1102059367587453,-3.4358447035919535,0.7796596180933202
Cr3Tc9,-0.6237930834567749,-1.0412113581359108,-3.921672261107119,-1.4796297461125505,-2.802948459773802,-0.6237930834567749,-1.4796297461125505,-1.5553622928602522,-2.6740860941935694,1.4539609756911887
Cr3Ti9,-1.0720474343570174,-3.3576259886384605,-5.491996053105936,-2.6952232169114723,-5.737027625875385,-1.0720474343570174,-2.6952232169114723,-3.59293275716135,-3.347901184391901,0.9305637487896092
Cr3V9,-1.033015153158857,-3.340561593445159,-5.489548252911732,-2.828382940215306,-5.365574412479077,-1.033015153158857,-2.828382940215306,-3.2995441061613633,-3.4235179465940178,0.7914990191902689
Cr3W9,-1.2157972840568334,-4.1457410002357165,-5.834493088606791,-2.515592708614349,-4.964471811776207,-1.2157972840568334,-2.515592708614349,-2.53287724366254,-3.4028985204931246,0.7174481359916172
Cr3Y9,-1.02772308335895,-3.514302606547858,-5.3775565375125325,-2.0264969277141063,-5.547822384180222,-1.02772308335895,-2.0264969277141063,-3.492376217462322,-3.3221103707946327,0.5965897268879417
Cr3Zn9,-0.3669187081604548,0.7929425834673793,-2.562129072908533,-0.7825110990106623,-1.629444877073297,-0.3669187081604548,-0.7825110990106623,-0.8956074607523874,-1.8282916565876235,2.2606174161091985
Cr3Zr9,-1.0105652172596535,-3.3421085610415275,-5.393120496611914,-2.6226392995140486,-5.480895849379635,-1.0105652172596535,-2.6226392995140486,-3.4597654148603283,-3.371990062092607,0.7001523079970866
Cr6Cu6,-0.632293103458295,-0.6780139428436769,-3.8803591219165128,-1.374192436620433,-2.911075342681329,-0.632293103458295,-1.374192436620433,-1.6464891357647389,-2.6157729149999227,1.8511584709895033
Cr6Fe6,-0.6638087840537708,-1.0449318348318002,-3.909589998705883,-1.3635715613145294,-2.9710603893710186,-0.6638087840537708,-1.3635715613145294,-1.643442821263477,-2.5819724305983414,1.6103033013832828
Cr6Ga6,-0.3052468277591913,1.2839537735500244,-2.186718916314817,-0.4622684857185959,-0.9092127444838524,-0.3052468277591913,-0.4622684857185959,-0.2987190889654697,-1.5762252607964342,2.5049410845867897
Cr6Hf6,-0.9850956340551136,-3.968276653630596,-5.635200994603906,-3.2074235036106984,-4.763063760570844,-0.9850956340551136,-3.2074235036106984,-2.792872492460617,-3.665009726493679,-0.027894117410141472
Cr6Ir6,-0.5588404625586634,-0.4716143717477052,-3.511909365211864,-1.105837986613551,-2.30806862718066,-0.5588404625586634,-1.105837986613551,-1.190387702063333,-2.3942284400945373,1.7637474784869482
Cr6La6,-0.7592103991582633,-2.543128860243882,-4.875860933310719,-2.5194548203126037,-3.975248210577888,-0.7592103991582633,-2.5194548203126037,-2.4568274122613616,-3.3574401349941922,0.4937127363891709
Cr6Mn6,-2.308307951257092,-9.254027833036956,-8.89299304230542,-3.023793602211299,-7.921976306073816,-2.308307951257092,-3.023793602211299,-3.3053604035596322,-4.2763771397912365,-0.020796028008588152
Cr6Mo6,-0.7782740143584022,-2.007802706756479,-4.515628470218758,-1.9876389355140416,-3.644937521186989,-0.7782740143584022,-1.9876389355140416,-2.088389492470185,-2.9590804415019534,1.1052933506771296
Cr6Nb6,-0.8770520181596737,-3.0044041305508244,-5.217398903512617,-2.265272875514711,-4.184664843882388,-0.8770520181596737,-2.265272875514711,-2.4305608075630403,-3.4632948671932695,0.5038039420878704
Cr6Os6,-0.6130424099564777,-1.0571969575383946,-3.770438056306261,-1.3705915541122522,-2.647211042976892,-0.6130424099564777,-1.3705915541122522,-1.4211262230639363,-2.5443532363933055,1.3949726822875164
Cr6Pt6,-0.4320631693580878,0.1396924962547245,-3.1790897862100564,-1.0641396701157646,-2.0378190402790324,-0.4320631693580878,-1.0641396701157646,-1.1736927015628567,-2.3149634474938807,1.8679451736870758
Cr6Re6,-0.6340068763592797,-1.793466391448305,-4.029107838714367,-1.6249905098138695,-2.7191587582802867,-0.6340068763592797,-1.6249905098138695,-1.4511450055617274,-2.7610940859958077,0.7425611139888135
Cr6Rh6,-0.6004727913559407,-0.692672578831548,-3.7589944448062624,-1.3272997390140515,-2.7101040341714224,-0.6004727913559407,-1.3272997390140515,-1.509158451459541,-2.558048862094381,1.7092185865922147
Cr6Ru6,-0.61795828245792,-0.9406595803328628,-3.890431823807262,-1.4615354004108667,-2.8540719832727746,-0.61795828245792,-1.4615354004108667,-1.6181554183569347,-2.654515258891422,1.531173549498817
Cr6Sc6,-0.9091928802581322,-3.065401032544173,-5.320860666712065,-2.62558234671269,-4.4514345027802165,-0.9091928802581322,-2.62558234671269,-2.633048742263952,-3.5024749061958005,0.5713704884883555
Cr6Sn6,-0.4243003057590329,1.987655534555529,-2.499952829710196,-0.8378929319133022,-1.563775100281532,-0.4243003057590329,-0.8378929319133022,-0.7151744887634663,-1.6513522181921303,3.6848567575916604
Cr6Ta6,-0.9064487482564516,-3.291344772033767,-5.330231587105914,-2.310990857613433,-4.365217409971706,-0.9064487482564516,-2.310990857613433,-2.5523199134588026,-3.5173340905930104,0.33445022099203925
Cr6Tc6,-0.5766187480612359,-1.4350705607565717,-3.936308720219927,-1.6844298321138922,-2.7706271860862444,-0.5766187480612359,-1.6844298321138922,-1.6173896899637725,-2.7830712240974553,0.871404431488372
Cr6W6,-0.7321943930573696,-2.219861429540174,-4.549529636807961,-1.9565023095146896,-3.574639496177156,-0.7321943930573696,-1.9565023095146896,-2.110250710062417,-3.0851408506932216,0.7089161426893043
Cr6Zn6,-0.6304055857608262,-0.4886182209510252,-3.3663692784156183,-1.0730865010136768,-2.530589038282528,-0.6304055857608262,-1.0730865010136768,-1.2697778667608755,-2.105558106893966,2.0330041220922794
Cr6Zr6,-0.959658568556705,-3.761550138135931,-5.556833569908008,-3.0747560343133955,-4.6058724398773165,-0.959658568556705,-3.0747560343133955,-2.6865553027639066,-3.637516432794598,0.07708413609088893
Cr9Cu3,-0.9631512857585848,-2.5586151310407104,-4.7930196848082005,-2.006850172512713,-4.260866650876892,-0.9631512857585848,-2.006850172512713,-2.3345640793597227,-2.866717113291031,1.2939900119936287
Cr9Ga3,-0.9200387936570849,-2.0216188790499245,-4.420218147517403,-1.5539741041156958,-3.693711341884523,-0.9200387936570849,-1.5539741041156958,-1.8536337545703532,-2.5801405602032332,1.6585362955784149
